timestamp,mean_perf,perf,e,d,nm,norm,bs,lr,num_clients,client_rate
2025-02-08 16:43,0.888,"[0.1695, 0.6455, 0.8116, 0.8151, 0.863, 0.8694, 0.8742, 0.8797, 0.8788, 0.862, 0.8826, 0.8813, 0.8846, 0.8849, 0.8944]",ThreeLevels-0-Ours,0.001,9.74,1.0,"[435, 435, 435, 435, 435, 435, 435, 435, 435, 435]",0.01,10,0.5
2025-02-08 16:45,0.6596,"[0.1466, 0.1975, 0.1986, 0.2372, 0.3476, 0.5122, 0.5092, 0.5447, 0.5947, 0.61, 0.6292, 0.5932, 0.6499, 0.6647, 0.6641]",ThreeLevels-0-StrongForAll(0.1),0.001,13.75,1.0,"[128, 128, 128, 128, 128, 128, 128, 128, 128, 128]",0.01,10,0.5
2025-02-08 16:47,0.8227,"[0.1642, 0.3243, 0.478, 0.4693, 0.6238, 0.6987, 0.7472, 0.764, 0.801, 0.7929, 0.8044, 0.7945, 0.8205, 0.8216, 0.8259]",ThreeLevels-0-Dropout(0.7699999999999998),0.001,9.74,1.0,"[175, 175, 175, 175, 175, 175, 175, 175, 175, 175]",0.01,10,0.5
timestamp,mean_perf,perf,e,d,nm,norm,bs,lr,num_clients,client_rate
2025-02-08 16:51,0.8649,"[0.1175, 0.5719, 0.7051, 0.7403, 0.812, 0.8328, 0.8493, 0.8521, 0.8556, 0.8436, 0.8622, 0.8567, 0.8662, 0.8578, 0.8706]",BoundedPareto-0-Ours,0.001,9.74,1.0,"[293, 288, 291, 294, 304, 303, 289, 291, 289, 294]",0.01,10,0.5
2025-02-08 16:53,0.6596,"[0.1466, 0.1975, 0.1986, 0.2372, 0.3476, 0.5122, 0.5092, 0.5447, 0.5947, 0.61, 0.6292, 0.5932, 0.6499, 0.6647, 0.6641]",BoundedPareto-0-StrongForAll(0.10000138417372431),0.001,13.75,1.0,"[128, 128, 128, 128, 128, 128, 128, 128, 128, 128]",0.01,10,0.5
2025-02-08 16:55,0.7511,"[0.1659, 0.2408, 0.3212, 0.3459, 0.4825, 0.5697, 0.6102, 0.6599, 0.7025, 0.7094, 0.7294, 0.707, 0.7494, 0.7513, 0.7526]",BoundedPareto-0-Dropout(0.4316516173121997),0.001,9.74,1.0,"[120, 116, 120, 120, 125, 126, 117, 117, 119, 120]",0.01,10,0.5
timestamp,mean_perf,perf,e,d,nm,norm,bs,lr,num_clients,client_rate
2025-02-08 17:00,0.8906,"[0.2623, 0.6362, 0.8187, 0.8085, 0.8582, 0.87, 0.8753, 0.8835, 0.8841, 0.8644, 0.8832, 0.8788, 0.8892, 0.8869, 0.8956]",BoundedMixGauss-0-Ours,0.001,9.74,1.0,"[411, 451, 447, 428, 439, 450, 444, 448, 445, 427]",0.01,10,0.5
2025-02-08 17:02,0.6596,"[0.1466, 0.1975, 0.1986, 0.2372, 0.3476, 0.5122, 0.5092, 0.5447, 0.5947, 0.61, 0.6292, 0.5932, 0.6499, 0.6647, 0.6641]",BoundedMixGauss-0-StrongForAll(0.1),0.001,13.75,1.0,"[128, 128, 128, 128, 128, 128, 128, 128, 128, 128]",0.01,10,0.5
2025-02-08 17:04,0.8222,"[0.2078, 0.3454, 0.4382, 0.5186, 0.5959, 0.7059, 0.7424, 0.7576, 0.802, 0.7837, 0.8115, 0.7946, 0.823, 0.8184, 0.8253]",BoundedMixGauss-0-Dropout(0.7745513565287265),0.001,9.74,1.0,"[166, 177, 177, 174, 173, 177, 177, 179, 172, 170]",0.01,10,0.5
