2025-03-02 14:10,0.7048,"[0.1102, 0.2087, 0.3171, 0.4479, 0.5331, 0.5539, 0.6548, 0.6529, 0.6499, 0.6448, 0.6925, 0.6847, 0.6953, 0.6907, 0.7285]",BoundedPareto-0-Dropout(0.4343391909339383),0.001,9.74,1.0,"[116, 115, 110, 114, 113, 114, 111, 116, 114, 110]",0.01,10,0.5
timestamp,mean_perf,perf,e,d,nm,norm,bs,lr,num_clients,client_rate
2025-03-02 14:14,0.7953,"[0.2202, 0.335, 0.5118, 0.6388, 0.6867, 0.7465, 0.8018, 0.7885, 0.7756, 0.755, 0.7957, 0.8009, 0.8052, 0.7781, 0.8026]",BoundedMixGauss-0-Ours,0.001,9.74,1.0,"[-417, -417, -450, -432, -381, -418, -393, -418, -414, -440]",0.01,10,0.5
2025-03-02 14:19,0.6589,"[0.1227, 0.1763, 0.2394, 0.361, 0.4199, 0.4901, 0.5583, 0.578, 0.5747, 0.558, 0.6195, 0.62, 0.6516, 0.6465, 0.6787]",BoundedMixGauss-0-StrongForAll(0.1),0.001,13.75,1.0,"[128, 128, 128, 128, 128, 128, 128, 128, 128, 128]",0.01,10,0.5
2025-03-02 14:24,0.7908,"[0.1383, 0.3276, 0.4922, 0.5926, 0.6269, 0.7192, 0.7815, 0.7646, 0.7584, 0.7423, 0.7844, 0.7841, 0.7895, 0.7768, 0.806]",BoundedMixGauss-0-Dropout(0.7865964832813995),0.001,9.74,1.0,"[168, 164, 170, 168, 162, 173, 165, 171, 169, 176]",0.01,10,0.5
timestamp,mean_perf,perf,e,d,nm,norm,bs,lr,num_clients,client_rate
2025-03-02 23:02,0.8927,"[0.3552, 0.6253, 0.797, 0.8394, 0.8416, 0.8756, 0.8893, 0.8726, 0.8789, 0.8775, 0.8922, 0.8823, 0.8984, 0.892, 0.8877]",ThreeLevels-0-Ours,0.001,9.74,1.0,"[435, 435, 435, 435, 435, 435, 435, 435, 435, 435]",0.01,10,0.5
2025-03-02 23:05,0.6589,"[0.1227, 0.1763, 0.2394, 0.361, 0.4199, 0.4901, 0.5583, 0.578, 0.5747, 0.558, 0.6195, 0.62, 0.6516, 0.6465, 0.6787]",ThreeLevels-0-StrongForAll(0.1),0.001,13.75,1.0,"[128, 128, 128, 128, 128, 128, 128, 128, 128, 128]",0.01,10,0.5
2025-03-02 23:09,0.7896,"[0.1772, 0.3195, 0.5058, 0.6109, 0.6631, 0.735, 0.7882, 0.775, 0.7653, 0.7577, 0.7921, 0.7837, 0.7925, 0.7751, 0.8013]",ThreeLevels-0-Dropout(0.7699999999999998),0.001,9.74,1.0,"[176, 176, 176, 176, 176, 176, 176, 176, 176, 176]",0.01,10,0.5
timestamp,mean_perf,perf,e,d,nm,norm,bs,lr,num_clients,client_rate
2025-03-02 23:15,0.8672,"[0.3213, 0.5206, 0.6825, 0.775, 0.814, 0.8444, 0.8662, 0.846, 0.8447, 0.8373, 0.8599, 0.8629, 0.8726, 0.8636, 0.8653]",BoundedPareto-0-Ours,0.001,9.74,1.0,"[294, 298, 288, 295, 295, 298, 292, 298, 299, 291]",0.01,10,0.5
2025-03-02 23:19,0.6589,"[0.1227, 0.1763, 0.2394, 0.361, 0.4199, 0.4901, 0.5583, 0.578, 0.5747, 0.558, 0.6195, 0.62, 0.6516, 0.6465, 0.6787]",BoundedPareto-0-StrongForAll(0.1000032609050229),0.001,13.75,1.0,"[128, 128, 128, 128, 128, 128, 128, 128, 128, 128]",0.01,10,0.5
2025-03-02 23:22,0.7215,"[0.1159, 0.2175, 0.3478, 0.4849, 0.5624, 0.5798, 0.68, 0.6797, 0.6731, 0.667, 0.7089, 0.702, 0.7118, 0.7073, 0.7454]",BoundedPareto-0-Dropout(0.4343391909339383),0.001,9.74,1.0,"[124, 123, 119, 123, 121, 122, 119, 124, 122, 119]",0.01,10,0.5
timestamp,mean_perf,perf,e,d,nm,norm,bs,lr,num_clients,client_rate
2025-03-02 23:31,0.894,"[0.3799, 0.6251, 0.7957, 0.8372, 0.8558, 0.8764, 0.8883, 0.8743, 0.879, 0.8742, 0.8927, 0.8865, 0.899, 0.8883, 0.8946]",BoundedMixGauss-0-Ours,0.001,9.74,1.0,"[442, 429, 432, 436, 431, 451, 444, 458, 467, 456]",0.01,10,0.5
2025-03-02 23:35,0.6589,"[0.1227, 0.1763, 0.2394, 0.361, 0.4199, 0.4901, 0.5583, 0.578, 0.5747, 0.558, 0.6195, 0.62, 0.6516, 0.6465, 0.6787]",BoundedMixGauss-0-StrongForAll(0.1),0.001,13.75,1.0,"[128, 128, 128, 128, 128, 128, 128, 128, 128, 128]",0.01,10,0.5
2025-03-02 23:39,0.7954,"[0.1434, 0.339, 0.5098, 0.6067, 0.648, 0.7383, 0.7917, 0.7741, 0.7692, 0.751, 0.7918, 0.7892, 0.796, 0.7825, 0.8076]",BoundedMixGauss-0-Dropout(0.7865964832813995),0.001,9.74,1.0,"[176, 172, 178, 176, 170, 181, 173, 179, 177, 184]",0.01,10,0.5
