timestamp,mean_perf,perf,e,d,nm,norm,bs,lr,num_clients,client_rate
2025-02-17 16:03,0.9416,"[0.4547, 0.8698, 0.9076, 0.9251, 0.9277, 0.9303, 0.9385, 0.9291, 0.9403, 0.9412, 0.9417, 0.9354, 0.943, 0.9375, 0.9443]",5.0,0.001,0.84,1.0,128,0.01,10,0.5
timestamp,mean_perf,perf,e,d,nm,norm,bs,lr,num_clients,client_rate
2025-02-17 16:26,0.8344,"[0.2446, 0.2896, 0.585, 0.7435, 0.8596, 0.7698, 0.8586, 0.7201, 0.8076, 0.7236, 0.6946, 0.7988, 0.8828, 0.7605, 0.8598]",5.0,0.001,0.88,1.0,128,0.01,10,0.5
timestamp,mean_perf,perf,e,d,nm,norm,bs,lr,num_clients,client_rate
2025-03-02 21:04,0.7651,"[0.1127, 0.4653, 0.5723, 0.6696, 0.4952, 0.6862, 0.7376, 0.7234, 0.8328, 0.8392, 0.8597, 0.8649, 0.8768, 0.6315, 0.787]",5.0,0.001,0.89,1.0,128,0.01,10,0.5
timestamp,mean_perf,perf,e,d,nm,norm,bs,lr,num_clients,client_rate
2025-03-02 21:57,0.7651,"[0.1127, 0.4653, 0.5723, 0.6696, 0.4952, 0.6862, 0.7376, 0.7234, 0.8328, 0.8392, 0.8597, 0.8649, 0.8768, 0.6315, 0.787]",5.0,0.001,0.89,1.0,128,0.01,10,0.5
