timestamp,mean_perf,perf,e,d,nm,norm,bs,lr,num_clients,client_rate
2025-02-17 12:29,0.8755,"[0.2196, 0.6651, 0.7555, 0.8147, 0.8232, 0.8433, 0.8597, 0.8534, 0.8505, 0.8526, 0.8692, 0.8839, 0.882, 0.8791, 0.8654]",ThreeLevels-0-Ours,0.001,9.74,1.0,"[435, 435, 435, 435, 435, 435, 435, 435, 435, 435]",0.01,10,0.5
2025-02-17 12:30,0.6816,"[0.1692, 0.1375, 0.2927, 0.3565, 0.3418, 0.3989, 0.4805, 0.4729, 0.5314, 0.5577, 0.6577, 0.6762, 0.7, 0.6617, 0.683]",ThreeLevels-0-StrongForAll(0.1),0.001,13.75,1.0,"[128, 128, 128, 128, 128, 128, 128, 128, 128, 128]",0.01,10,0.5
2025-02-17 12:32,0.8114,"[0.1793, 0.1924, 0.4962, 0.5718, 0.6029, 0.6932, 0.7351, 0.7298, 0.7448, 0.7695, 0.7958, 0.8075, 0.8229, 0.8072, 0.8041]",ThreeLevels-0-Dropout(0.7699999999999998),0.001,9.74,1.0,"[175, 175, 175, 175, 175, 175, 175, 175, 175, 175]",0.01,10,0.5
timestamp,mean_perf,perf,e,d,nm,norm,bs,lr,num_clients,client_rate
2025-02-17 12:34,0.8536,"[0.1645, 0.4881, 0.581, 0.7271, 0.7588, 0.7922, 0.8175, 0.8229, 0.8252, 0.8244, 0.8438, 0.8569, 0.8624, 0.8578, 0.8406]",BoundedPareto-0-Ours,0.001,9.74,1.0,"[289, 296, 298, 293, 295, 286, 300, 296, 296, 298]",0.01,10,0.5
2025-02-17 12:35,0.6816,"[0.1692, 0.1375, 0.2927, 0.3565, 0.3418, 0.3989, 0.4805, 0.4729, 0.5314, 0.5577, 0.6577, 0.6762, 0.7, 0.6617, 0.683]",BoundedPareto-0-StrongForAll(0.10000274261151568),0.001,13.75,1.0,"[128, 128, 128, 128, 128, 128, 128, 128, 128, 128]",0.01,10,0.5
2025-02-17 12:37,0.7394,"[0.1773, 0.1887, 0.3074, 0.4479, 0.4256, 0.5147, 0.5817, 0.5936, 0.635, 0.69, 0.7335, 0.7457, 0.7538, 0.7319, 0.7325]",BoundedPareto-0-Dropout(0.4336420828641618),0.001,9.74,1.0,"[118, 122, 122, 122, 121, 120, 124, 123, 123, 121]",0.01,10,0.5
timestamp,mean_perf,perf,e,d,nm,norm,bs,lr,num_clients,client_rate
2025-02-17 12:40,0.8814,"[0.2098, 0.6099, 0.7626, 0.8218, 0.8299, 0.8442, 0.8643, 0.8575, 0.8608, 0.8504, 0.8687, 0.8857, 0.8872, 0.8837, 0.8733]",BoundedMixGauss-0-Ours,0.001,9.74,1.0,"[447, 443, 454, 457, 432, 438, 469, 470, 442, 427]",0.01,10,0.5
2025-02-17 12:41,0.6816,"[0.1692, 0.1375, 0.2927, 0.3565, 0.3418, 0.3989, 0.4805, 0.4729, 0.5314, 0.5577, 0.6577, 0.6762, 0.7, 0.6617, 0.683]",BoundedMixGauss-0-StrongForAll(0.1),0.001,13.75,1.0,"[128, 128, 128, 128, 128, 128, 128, 128, 128, 128]",0.01,10,0.5
2025-02-17 12:42,0.8171,"[0.1842, 0.2373, 0.4994, 0.5875, 0.6234, 0.698, 0.725, 0.732, 0.753, 0.786, 0.8023, 0.8103, 0.8299, 0.8113, 0.8101]",BoundedMixGauss-0-Dropout(0.7932915415395865),0.001,9.74,1.0,"[180, 175, 179, 183, 178, 177, 184, 180, 178, 173]",0.01,10,0.5
timestamp,mean_perf,perf,e,d,nm,norm,bs,lr,num_clients,client_rate
2025-03-02 14:27,0.4824,"[0.1548, 0.2035, 0.2597, 0.2786, 0.4106, 0.3955, 0.4184, 0.3926, 0.396, 0.4204, 0.4192, 0.4573, 0.4981, 0.4663, 0.4829]",ThreeLevels-0-Ours,0.001,9.74,1.0,"[-692, -692, -692, -692, -692, -692, -692, -692, -692, -692]",0.01,10,0.5
2025-03-02 14:30,0.6426,"[0.1725, 0.2469, 0.2871, 0.35, 0.4846, 0.4687, 0.483, 0.5047, 0.5101, 0.5505, 0.5726, 0.6274, 0.656, 0.6413, 0.6304]",ThreeLevels-0-StrongForAll(0.1),0.001,13.75,1.0,"[128, 128, 128, 128, 128, 128, 128, 128, 128, 128]",0.01,10,0.5
2025-03-02 14:35,0.8145,"[0.2089, 0.3958, 0.4908, 0.5652, 0.6577, 0.6692, 0.7287, 0.7669, 0.7774, 0.7856, 0.7748, 0.8138, 0.8252, 0.8083, 0.8101]",ThreeLevels-0-Dropout(0.7699999999999998),0.001,9.74,1.0,"[168, 168, 168, 168, 168, 168, 168, 168, 168, 168]",0.01,10,0.5
timestamp,mean_perf,perf,e,d,nm,norm,bs,lr,num_clients,client_rate
2025-03-02 14:40,0.8402,"[0.2445, 0.4475, 0.5572, 0.6327, 0.7195, 0.7341, 0.7769, 0.8037, 0.8033, 0.8167, 0.8044, 0.8402, 0.8493, 0.8384, 0.833]",BoundedPareto-0-Ours,0.001,9.74,1.0,"[-37, -45, -63, -45, -36, -18, -69, -54, -48, -53]",0.01,10,0.5
2025-03-02 14:44,0.6426,"[0.1725, 0.2469, 0.2871, 0.35, 0.4846, 0.4687, 0.483, 0.5047, 0.5101, 0.5505, 0.5726, 0.6274, 0.656, 0.6413, 0.6304]",BoundedPareto-0-StrongForAll(0.10000274261151568),0.001,13.75,1.0,"[128, 128, 128, 128, 128, 128, 128, 128, 128, 128]",0.01,10,0.5
2025-03-02 14:48,0.7318,"[0.1845, 0.2725, 0.3352, 0.4043, 0.5119, 0.5009, 0.5646, 0.6119, 0.6266, 0.678, 0.681, 0.7213, 0.7423, 0.7352, 0.7179]",BoundedPareto-0-Dropout(0.4336420828641618),0.001,9.74,1.0,"[110, 114, 115, 115, 114, 113, 116, 116, 116, 113]",0.01,10,0.5
timestamp,mean_perf,perf,e,d,nm,norm,bs,lr,num_clients,client_rate
2025-03-02 14:54,0.8263,"[0.2141, 0.3884, 0.4663, 0.602, 0.6816, 0.6783, 0.7571, 0.7851, 0.7912, 0.7986, 0.7881, 0.8208, 0.8318, 0.8227, 0.8245]",BoundedMixGauss-0-Ours,0.001,9.74,1.0,"[-444, -392, -422, -447, -453, -406, -439, -403, -420, -420]",0.01,10,0.5
2025-03-02 14:58,0.6426,"[0.1725, 0.2469, 0.2871, 0.35, 0.4846, 0.4687, 0.483, 0.5047, 0.5101, 0.5505, 0.5726, 0.6274, 0.656, 0.6413, 0.6304]",BoundedMixGauss-0-StrongForAll(0.1),0.001,13.75,1.0,"[128, 128, 128, 128, 128, 128, 128, 128, 128, 128]",0.01,10,0.5
2025-03-02 15:03,0.8164,"[0.2149, 0.4239, 0.4829, 0.5945, 0.6604, 0.6696, 0.747, 0.779, 0.7766, 0.7877, 0.7799, 0.817, 0.8259, 0.8095, 0.8138]",BoundedMixGauss-0-Dropout(0.7932915415395865),0.001,9.74,1.0,"[173, 168, 172, 176, 171, 170, 178, 173, 171, 166]",0.01,10,0.5
timestamp,mean_perf,perf,e,d,nm,norm,bs,lr,num_clients,client_rate
2025-03-02 23:49,0.8799,"[0.2877, 0.628, 0.7297, 0.8003, 0.8244, 0.8419, 0.8601, 0.8734, 0.8688, 0.8699, 0.8656, 0.8791, 0.8835, 0.8783, 0.8778]",ThreeLevels-0-Ours,0.001,9.74,1.0,"[435, 435, 435, 435, 435, 435, 435, 435, 435, 435]",0.01,10,0.5
2025-03-02 23:52,0.6426,"[0.1725, 0.2469, 0.2871, 0.35, 0.4846, 0.4687, 0.483, 0.5047, 0.5101, 0.5505, 0.5726, 0.6274, 0.656, 0.6413, 0.6304]",ThreeLevels-0-StrongForAll(0.1),0.001,13.75,1.0,"[128, 128, 128, 128, 128, 128, 128, 128, 128, 128]",0.01,10,0.5
2025-03-02 23:56,0.8202,"[0.2046, 0.4066, 0.5061, 0.5742, 0.6664, 0.6812, 0.7397, 0.7762, 0.7839, 0.792, 0.781, 0.8192, 0.8312, 0.8141, 0.8152]",ThreeLevels-0-Dropout(0.7699999999999998),0.001,9.74,1.0,"[176, 176, 176, 176, 176, 176, 176, 176, 176, 176]",0.01,10,0.5
timestamp,mean_perf,perf,e,d,nm,norm,bs,lr,num_clients,client_rate
2025-03-03 00:03,0.8634,"[0.227, 0.5462, 0.6512, 0.7101, 0.7733, 0.7912, 0.8273, 0.8413, 0.8475, 0.8501, 0.8414, 0.8615, 0.8694, 0.8625, 0.8584]",BoundedPareto-0-Ours,0.001,9.74,1.0,"[289, 296, 298, 292, 295, 286, 300, 295, 295, 297]",0.01,10,0.5
2025-03-03 01:46,0.6426,"[0.1725, 0.2469, 0.2871, 0.35, 0.4846, 0.4687, 0.483, 0.5047, 0.5101, 0.5505, 0.5726, 0.6274, 0.656, 0.6413, 0.6304]",BoundedPareto-0-StrongForAll(0.10000274261151568),0.001,13.75,1.0,"[128, 128, 128, 128, 128, 128, 128, 128, 128, 128]",0.01,10,0.5
2025-03-03 04:17,0.7518,"[0.1881, 0.2774, 0.3609, 0.4374, 0.5389, 0.5239, 0.595, 0.6597, 0.6597, 0.7049, 0.7088, 0.744, 0.7638, 0.7541, 0.7376]",BoundedPareto-0-Dropout(0.4336420828641618),0.001,9.74,1.0,"[119, 123, 123, 123, 122, 121, 125, 124, 124, 122]",0.01,10,0.5
timestamp,mean_perf,perf,e,d,nm,norm,bs,lr,num_clients,client_rate
2025-03-03 06:13,0.8827,"[0.2795, 0.6686, 0.7446, 0.8023, 0.8309, 0.8463, 0.8653, 0.8734, 0.8697, 0.876, 0.8637, 0.8833, 0.8894, 0.8808, 0.878]",BoundedMixGauss-0-Ours,0.001,9.74,1.0,"[447, 443, 454, 457, 432, 438, 470, 470, 442, 427]",0.01,10,0.5
2025-03-03 06:16,0.6426,"[0.1725, 0.2469, 0.2871, 0.35, 0.4846, 0.4687, 0.483, 0.5047, 0.5101, 0.5505, 0.5726, 0.6274, 0.656, 0.6413, 0.6304]",BoundedMixGauss-0-StrongForAll(0.1),0.001,13.75,1.0,"[128, 128, 128, 128, 128, 128, 128, 128, 128, 128]",0.01,10,0.5
2025-03-03 06:21,0.8214,"[0.216, 0.418, 0.495, 0.5992, 0.6689, 0.6807, 0.7539, 0.7847, 0.7822, 0.7924, 0.7869, 0.8223, 0.8309, 0.8157, 0.8176]",BoundedMixGauss-0-Dropout(0.7932915415395865),0.001,9.74,1.0,"[181, 176, 180, 184, 178, 177, 185, 181, 179, 174]",0.01,10,0.5
