timestamp,mean_perf,perf,e,d,nm,norm,bs,lr,num_clients,client_rate
2025-02-18 03:59,0.7362,"[0.685, 0.7126, 0.7244, 0.7323, 0.7362, 0.7402, 0.7402, 0.7323, 0.7323, 0.7283, 0.7283, 0.7362, 0.7362, 0.7283, 0.7441]",5.0,0.0001,12.66,1.0,16,0.005,4,1.0
timestamp,mean_perf,perf,e,d,nm,norm,bs,lr,num_clients,client_rate
2025-02-18 04:01,0.7362,"[0.685, 0.7126, 0.7244, 0.7323, 0.7362, 0.7402, 0.7402, 0.7323, 0.7323, 0.7283, 0.7283, 0.7362, 0.7362, 0.7283, 0.7441]",5.0,0.0001,12.66,1.0,16,0.005,4,1.0
timestamp,mean_perf,perf,e,d,nm,norm,bs,lr,num_clients,client_rate
2025-02-18 05:45,0.7362,"[0.685, 0.7126, 0.7244, 0.7323, 0.7362, 0.7402, 0.7402, 0.7323, 0.7323, 0.7283, 0.7283, 0.7362, 0.7362, 0.7283, 0.7441]",5.0,0.0001,12.66,1.0,16,0.005,4,1.0
timestamp,mean_perf,perf,e,d,nm,norm,bs,lr,num_clients,client_rate
2025-02-18 06:14,0.7362,"[0.685, 0.7126, 0.7244, 0.7323, 0.7362, 0.7402, 0.7402, 0.7323, 0.7323, 0.7283, 0.7283, 0.7362, 0.7362, 0.7283, 0.7441]",5.0,0.0001,12.66,1.0,16,0.005,4,1.0
