timestamp,mean_pref(last5),e,d,nm,norm,bs,lr,pref
2025-02-14 13:41,0.6614,{'ThreeLevels-0'},0.0001,4.86328125,1.0,46,0.005,"[0.4173, 0.4252, 0.4331, 0.4331, 0.4331, 0.4409, 0.4449, 0.4488, 0.4488, 0.4528, 0.4528, 0.4606, 0.4646, 0.4764, 0.4803, 0.4882, 0.4882, 0.4921, 0.4961, 0.5, 0.5039, 0.5, 0.5118, 0.5157, 0.5236, 0.5433, 0.5433, 0.5394, 0.5394, 0.5394, 0.5433, 0.5433, 0.5512, 0.5472, 0.563, 0.563, 0.5709, 0.5787, 0.5748, 0.5709, 0.5748, 0.5709, 0.5748, 0.5748, 0.5748, 0.5787, 0.5866, 0.5906, 0.5906, 0.5945, 0.5945, 0.6024, 0.6142, 0.6181, 0.622, 0.622, 0.622, 0.626, 0.6339, 0.6339, 0.6378, 0.6378, 0.6417, 0.6417, 0.6417, 0.6417, 0.6457, 0.6457, 0.6457, 0.6496, 0.6457, 0.6496, 0.6457, 0.6496, 0.6535, 0.6535, 0.6535, 0.6575, 0.6614, 0.6575, 0.6614, 0.6575, 0.6535, 0.6614, 0.6614, 0.6654, 0.6693, 0.6693, 0.6654, 0.6732, 0.6693, 0.6654, 0.6654, 0.6654, 0.6614, 0.6614, 0.6614, 0.6614, 0.6614, 0.6614]"
2025-02-14 13:41,0.68188,{'BoundedPareto-0'},0.0001,4.86328125,1.0,31,0.005,"[0.4134, 0.4134, 0.4134, 0.4213, 0.4213, 0.4252, 0.437, 0.4409, 0.4528, 0.4606, 0.4606, 0.4567, 0.4606, 0.4567, 0.4606, 0.4606, 0.4724, 0.4724, 0.4764, 0.4803, 0.4843, 0.4843, 0.4882, 0.4921, 0.5, 0.5, 0.5, 0.4961, 0.4961, 0.4961, 0.5039, 0.5118, 0.5157, 0.5197, 0.5197, 0.5197, 0.5197, 0.5236, 0.5433, 0.5472, 0.5472, 0.5472, 0.5591, 0.5591, 0.5591, 0.563, 0.5669, 0.5669, 0.5748, 0.5748, 0.5787, 0.5787, 0.5827, 0.5827, 0.5906, 0.5984, 0.5945, 0.5945, 0.5945, 0.5984, 0.5984, 0.5984, 0.6024, 0.6063, 0.6102, 0.622, 0.622, 0.622, 0.622, 0.6181, 0.6142, 0.626, 0.626, 0.6378, 0.6378, 0.6457, 0.6496, 0.6535, 0.6575, 0.6614, 0.6654, 0.6654, 0.6732, 0.6772, 0.6811, 0.6811, 0.6811, 0.6811, 0.6811, 0.6811, 0.6772, 0.6772, 0.6772, 0.6772, 0.6772, 0.6811, 0.6772, 0.6811, 0.685, 0.685]"
2025-02-14 13:41,0.71888,{'BoundedMixGauss-0'},0.0001,4.86328125,1.0,44,0.005,"[0.4213, 0.4291, 0.437, 0.4449, 0.4449, 0.4528, 0.4567, 0.4646, 0.4764, 0.4803, 0.4882, 0.4882, 0.4843, 0.5039, 0.5079, 0.5157, 0.5197, 0.5276, 0.5354, 0.5315, 0.5315, 0.5433, 0.5433, 0.5512, 0.5512, 0.5591, 0.5591, 0.5709, 0.5827, 0.5866, 0.5866, 0.5827, 0.5866, 0.5906, 0.6024, 0.5906, 0.5866, 0.5906, 0.5945, 0.6024, 0.6102, 0.6181, 0.6299, 0.6378, 0.6417, 0.6457, 0.6496, 0.6535, 0.6496, 0.6496, 0.6457, 0.6496, 0.6535, 0.6535, 0.6575, 0.6654, 0.6693, 0.6693, 0.6693, 0.6693, 0.6811, 0.685, 0.685, 0.689, 0.689, 0.6929, 0.7047, 0.7008, 0.7047, 0.7047, 0.7126, 0.7126, 0.7087, 0.7126, 0.7126, 0.7126, 0.7165, 0.7165, 0.7165, 0.7165, 0.7165, 0.7165, 0.7205, 0.7205, 0.7205, 0.7205, 0.7205, 0.7205, 0.7165, 0.7165, 0.7165, 0.7205, 0.7205, 0.7205, 0.7205, 0.7244, 0.7205, 0.7165, 0.7165, 0.7165]"
