timestamp,mean_perf,perf,e,d,nm,norm,bs,lr,num_clients,client_rate
2025-02-18 04:00,0.752,"[0.6969, 0.7283, 0.7283, 0.7323, 0.7441, 0.7441, 0.7441, 0.7402, 0.748, 0.748, 0.7441, 0.752, 0.752, 0.752, 0.752]",5.0,0.0001,12.66,1.0,16,0.005,4,1.0
timestamp,mean_perf,perf,e,d,nm,norm,bs,lr,num_clients,client_rate
2025-02-18 04:02,0.752,"[0.6969, 0.7283, 0.7283, 0.7323, 0.7441, 0.7441, 0.7441, 0.7402, 0.748, 0.748, 0.7441, 0.752, 0.752, 0.752, 0.752]",5.0,0.0001,12.66,1.0,16,0.005,4,1.0
timestamp,mean_perf,perf,e,d,nm,norm,bs,lr,num_clients,client_rate
2025-02-18 05:45,0.752,"[0.6969, 0.7283, 0.7283, 0.7323, 0.7441, 0.7441, 0.7441, 0.7402, 0.748, 0.748, 0.7441, 0.752, 0.752, 0.752, 0.752]",5.0,0.0001,12.66,1.0,16,0.005,4,1.0
timestamp,mean_perf,perf,e,d,nm,norm,bs,lr,num_clients,client_rate
2025-02-18 06:15,0.752,"[0.6969, 0.7283, 0.7283, 0.7323, 0.7441, 0.7441, 0.7441, 0.7402, 0.748, 0.748, 0.7441, 0.752, 0.752, 0.752, 0.752]",5.0,0.0001,12.66,1.0,16,0.005,4,1.0
